TicketID,CreatedAt,CustomerID,Language,Channel,IssueCategory,Priority,Description,AgentName,AdvisorName,DeskName,ResponseTimeMinutes,ResolutionTimeMinutes,CSAT,Sentiment,SupportQuality,Outcome,Organization,RefundAmount,Notes,CallTranscript
CFA-2025-0121,6/27/2025 8:08,CUST-33670,English,Phone,Account Access,High,Unable to log in; MFA not working.,S. Thompson,Grace Lee,Client Access Support,6,207,4,Neutral,Excellent,Resolved,Contoso Financial Advisors,0,Resolved; follow-up scheduled.,"Agent (S. Thompson): Thank you for calling Contoso Financial Advisors. Customer: I can't log in; the code never arrives. Agent (S. Thompson): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0122,6/16/2025 12:53,CUST-82607,Spanish,Email,Transfer/ACH,Low,La transferencia ACH se retrasó o no se registró.,B. Kim,Jean-Pierre Rousseau,Cash Operations,117,249,4,Neutral,Excellent,Resolved,Contoso Financial Advisors,0,Resuelto; seguimiento programado.,"Cliente: Claro, puedo proporcionarlo. Agent (B. Kim): Estoy revisando los registros y la política de permisos de su cuenta. Agent (B. Kim): He aplicado una solución y validado el resultado. Recibirá un correo con detalles, y su asesor/a Jean-Pierre Rousseau hará seguimiento durante 24 horas. Agent (B. Kim): ¿Hay algo más en lo que pueda ayudarle hoy? También recibirá una encuesta—su opinión nos ayuda mucho."
CFA-2025-0123,5/9/2025 10:01,CUST-78245,French,Phone,Account Access,Medium,Impossible de se connecter ; MFA ne fonctionne pas.,A. Patel,Pablo Navarro,Client Access Support,5,157,5,Neutral,Excellent,Resolved,Contoso Financial Advisors,0,Résolu ; suivi planifié.,"Client : Oui, je peux fournir ces informations. Agent (A. Patel): Je consulte les journaux et la politique des autorisations de votre compte. Agent (A. Patel): J'ai appliqué un correctif et validé le résultat. Vous recevrez un e-mail détaillé, et votre conseiller/ère Pablo Navarro assurera un suivi pendant 24 heures. Agent (A. Patel): Puis-je vous aider avec autre chose aujourd'hui ? Vous recevrez aussi un sondage—votre avis nous aide beaucoup."
CFA-2025-0124,4/30/2025 7:24,CUST-27913,English,Phone,Fraud Alert,Low,Unrecognized transaction triggered fraud hold.,D. Johnson,Noah Fernandez,Fraud Operations,5,,1,Negative,Poor,Unresolved,Contoso Financial Advisors,48.4,Escalated; awaiting specialist update.,"Agent (D. Johnson): Thank you for calling Contoso Financial Advisors. Customer: I see a fraud alert for something I didn't do. Agent (D. Johnson): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0125,4/28/2025 7:54,CUST-71630,Spanish,Email,Trade Execution,High,La orden falló en horario de mercado; quedó en pendiente.,J. Chen,Alex Rivera,Trading Desk – Equities,173,254,3,Neutral,Average,Resolved,Contoso Financial Advisors,70.28,Resuelto; seguimiento programado.,"Cliente: Claro, puedo proporcionarlo. Agent (J. Chen): Estoy revisando los registros y la política de permisos de su cuenta. Agent (J. Chen): He aplicado una solución y validado el resultado. Recibirá un correo con detalles, y su asesor/a Alex Rivera hará seguimiento durante 24 horas. Agent (J. Chen): ¿Hay algo más en lo que pueda ayudarle hoy? También recibirá una encuesta—su opinión nos ayuda mucho."
CFA-2025-0126,6/8/2025 13:41,CUST-21355,French,Email,Website Bug,Medium,Erreur 500 sur la page des positions.,M. Rodriguez,Bastien Leroy,Digital Platforms – Web,144,,2,Negative,Poor,Unresolved,Contoso Financial Advisors,33.67,Escaladé ; en attente de la mise à jour du spécialiste.,"Client : Oui, je peux fournir ces informations. Agent (M. Rodriguez): Je consulte les journaux et la politique des autorisations de votre compte. Agent (M. Rodriguez): J'ai transmis le dossier à l'équipe spécialisée et placé une alerte sur le compte. Le conseiller Bastien Leroy vous tiendra informé d'ici la fin de la journée. Agent (M. Rodriguez): Nous vous tiendrons informé via votre moyen de contact préféré. Vous pouvez mentionner le numéro de ticket dans toute réponse."
CFA-2025-0127,7/26/2025 14:16,CUST-17104,English,Chat,Regulatory Disclosure,Low,Missing ADV Part 2A link in client portal.,E. Martinez,Aurélie Petit,Compliance Desk,4,420,4,Positive,Excellent,Resolved,Contoso Financial Advisors,0,Resolved; follow-up scheduled.,"Agent (E. Martinez): You're connected with Contoso Support. Customer: Where can I find the ADV disclosure? Agent (E. Martinez): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0128,5/19/2025 7:26,CUST-28039,Spanish,Chat,Tax Document,Low,Falta el formulario 1099 o tiene datos incompletos.,B. Kim,Chloé Mercier,Tax Center,5,,1,Negative,Poor,Unresolved,Contoso Financial Advisors,21.92,Escalado; en espera de actualización del especialista.,"Cliente: Claro, puedo proporcionarlo. Agent (B. Kim): Estoy revisando los registros y la política de permisos de su cuenta. Agent (B. Kim): He escalado el caso al equipo especialista y creado una alerta en la cuenta. El asesor Chloé Mercier le actualizará antes de finalizar el día. Agent (B. Kim): Le mantendremos informado por su medio de contacto preferido. Puede referirse al número de ticket en cualquier respuesta."
CFA-2025-0129,7/29/2025 15:07,CUST-76453,French,In-App,Trade Execution,High,Ordre échoué pendant les heures de marché ; bloqué en attente.,B. Kim,Alex Rivera,Trading Desk – Equities,38,265,3,Positive,Average,Resolved,Contoso Financial Advisors,152.78,Résolu ; suivi planifié.,"Client : Oui, je peux fournir ces informations. Agent (B. Kim): Je consulte les journaux et la politique des autorisations de votre compte. Agent (B. Kim): J'ai appliqué un correctif et validé le résultat. Vous recevrez un e-mail détaillé, et votre conseiller/ère Alex Rivera assurera un suivi pendant 24 heures. Agent (B. Kim): Puis-je vous aider avec autre chose aujourd'hui ? Vous recevrez aussi un sondage—votre avis nous aide beaucoup."
CFA-2025-0130,4/28/2025 16:09,CUST-21953,English,Email,Website Bug,Medium,Error 500 on positions page in web portal.,M. Rodriguez,Kevin Zhang,Digital Platforms – Web,79,1957,3,Neutral,Average,Resolved,Contoso Financial Advisors,0,Resolved; follow-up scheduled.,"Agent (M. Rodriguez): Thanks for contacting Contoso Support. Customer: The positions page shows an error. Agent (M. Rodriguez): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0131,5/29/2025 14:51,CUST-86709,Spanish,Branch,Account Access,Low,No puedo iniciar sesión; la MFA no funciona.,J. Chen,Grace Lee,Client Access Support,3,32,5,Positive,Excellent,Resolved,Contoso Financial Advisors,31.84,Resuelto; seguimiento programado.,"Cliente: Claro, puedo proporcionarlo. Agent (J. Chen): Estoy revisando los registros y la política de permisos de su cuenta. Agent (J. Chen): He aplicado una solución y validado el resultado. Recibirá un correo con detalles, y su asesor/a Grace Lee hará seguimiento durante 24 horas. Agent (J. Chen): ¿Hay algo más en lo que pueda ayudarle hoy? También recibirá una encuesta—su opinión nos ayuda mucho."
CFA-2025-0132,5/24/2025 10:51,CUST-27581,French,Email,Advisory Appointment,Low,Besoin de reprogrammer avec le conseiller ; calendrier non synchronisé.,D. Johnson,Tomás Herrera,Advisory Services – Scheduling,82,96,4,Neutral,Excellent,Resolved,Contoso Financial Advisors,0,Résolu ; suivi planifié.,"Client : Oui, je peux fournir ces informations. Agent (D. Johnson): Je consulte les journaux et la politique des autorisations de votre compte. Agent (D. Johnson): J'ai appliqué un correctif et validé le résultat. Vous recevrez un e-mail détaillé, et votre conseiller/ère Tomás Herrera assurera un suivi pendant 24 heures. Agent (D. Johnson): Puis-je vous aider avec autre chose aujourd'hui ? Vous recevrez aussi un sondage—votre avis nous aide beaucoup."
CFA-2025-0133,7/21/2025 14:04,CUST-12214,English,Phone,Portfolio Performance,Critical,Performance dashboard shows inconsistent returns.,A. Patel,Sofia Romano,Advisory Analytics,9,,1,Negative,Poor,Unresolved,Contoso Financial Advisors,0,Escalated; awaiting specialist update.,"Agent (A. Patel): Thank you for calling Contoso Financial Advisors. Customer: The performance numbers look off. Agent (A. Patel): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0134,5/13/2025 9:36,CUST-98757,Spanish,Phone,Fee Inquiry,High,Consulta sobre tarifas de asesoría y tramos.,M. Rodriguez,Jordan Blake,Billing Operations,3,,1,Negative,Poor,Unresolved,Contoso Financial Advisors,68.5,Escalado; en espera de actualización del especialista.,"Cliente: Claro, puedo proporcionarlo. Agent (M. Rodriguez): Estoy revisando los registros y la política de permisos de su cuenta. Agent (M. Rodriguez): He escalado el caso al equipo especialista y creado una alerta en la cuenta. El asesor Jordan Blake le actualizará antes de finalizar el día. Agent (M. Rodriguez): Le mantendremos informado por su medio de contacto preferido. Puede referirse al número de ticket en cualquier respuesta."
CFA-2025-0135,5/17/2025 15:47,CUST-21260,French,In-App,KYC/Onboarding,Low,Documents de vérification refusés à plusieurs reprises.,B. Kim,Maya Chen,KYC Operations,54,197,3,Neutral,Average,Resolved,Contoso Financial Advisors,18.22,Résolu ; suivi planifié.,"Client : Oui, je peux fournir ces informations. Agent (B. Kim): Je consulte les journaux et la politique des autorisations de votre compte. Agent (B. Kim): J'ai appliqué un correctif et validé le résultat. Vous recevrez un e-mail détaillé, et votre conseiller/ère Maya Chen assurera un suivi pendant 24 heures. Agent (B. Kim): Puis-je vous aider avec autre chose aujourd'hui ? Vous recevrez aussi un sondage—votre avis nous aide beaucoup."
CFA-2025-0136,5/21/2025 12:27,CUST-81966,English,Branch,Trade Execution,Medium,Trade failed during market hours; order stuck in pending.,E. Martinez,Priya Shah,Trading Desk – Equities,11,189,4,Negative,Excellent,Resolved,Contoso Financial Advisors,62.67,Resolved; follow-up scheduled.,"Agent (E. Martinez): Welcome to Contoso. Let's review your request. Customer: My order stayed pending and missed the fill. Agent (E. Martinez): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0137,8/7/2025 13:05,CUST-53661,Spanish,Email,Statement Error,Critical,El estado de cuenta muestra saldo/tarifas incorrectos.,B. Kim,Ethan Park,Client Reporting Desk,75,246,4,Neutral,Excellent,Resolved,Contoso Financial Advisors,63.87,Resuelto; seguimiento programado.,"Cliente: Claro, puedo proporcionarlo. Agent (B. Kim): Estoy revisando los registros y la política de permisos de su cuenta. Agent (B. Kim): He aplicado una solución y validado el resultado. Recibirá un correo con detalles, y su asesor/a Ethan Park hará seguimiento durante 24 horas. Agent (B. Kim): ¿Hay algo más en lo que pueda ayudarle hoy? También recibirá una encuesta—su opinión nos ayuda mucho."
CFA-2025-0138,6/27/2025 8:41,CUST-55747,French,Phone,Regulatory Disclosure,Critical,Lien vers l'ADV Partie 2A manquant dans le portail.,L. Nguyen,Aurélie Petit,Compliance Desk,7,282,4,Positive,Excellent,Resolved,Contoso Financial Advisors,0,Résolu ; suivi planifié.,"Client : Oui, je peux fournir ces informations. Agent (L. Nguyen): Je consulte les journaux et la politique des autorisations de votre compte. Agent (L. Nguyen): J'ai appliqué un correctif et validé le résultat. Vous recevrez un e-mail détaillé, et votre conseiller/ère Aurélie Petit assurera un suivi pendant 24 heures. Agent (L. Nguyen): Puis-je vous aider avec autre chose aujourd'hui ? Vous recevrez aussi un sondage—votre avis nous aide beaucoup."
CFA-2025-0139,6/11/2025 17:14,CUST-46634,English,Phone,Portfolio Performance,Medium,Performance dashboard shows inconsistent returns.,B. Kim,Émile Laurent,Advisory Analytics,6,509,5,Positive,Excellent,Resolved,Contoso Financial Advisors,0,Resolved; follow-up scheduled.,"Agent (B. Kim): Thank you for calling Contoso Financial Advisors. Customer: The performance numbers look off. Agent (B. Kim): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0140,5/13/2025 13:35,CUST-95831,Spanish,In-App,KYC/Onboarding,Low,Los documentos de verificación fueron rechazados repetidamente.,A. Patel,Diego Alvarez,KYC Operations,39,445,4,Positive,Excellent,Resolved,Contoso Financial Advisors,18.02,Resuelto; seguimiento programado.,"Cliente: Claro, puedo proporcionarlo. Agent (A. Patel): Estoy revisando los registros y la política de permisos de su cuenta. Agent (A. Patel): He aplicado una solución y validado el resultado. Recibirá un correo con detalles, y su asesor/a Diego Alvarez hará seguimiento durante 24 horas. Agent (A. Patel): ¿Hay algo más en lo que pueda ayudarle hoy? También recibirá una encuesta—su opinión nos ayuda mucho."
CFA-2025-0141,7/9/2025 7:29,CUST-22738,French,Branch,Portfolio Performance,Medium,Le tableau de bord affiche des rendements incohérents.,R. Gupta,Émile Laurent,Advisory Analytics,25,,2,Negative,Poor,Unresolved,Contoso Financial Advisors,0,Escaladé ; en attente de la mise à jour du spécialiste.,"Client : Oui, je peux fournir ces informations. Agent (R. Gupta): Je consulte les journaux et la politique des autorisations de votre compte. Agent (R. Gupta): J'ai transmis le dossier à l'équipe spécialisée et placé une alerte sur le compte. Le conseiller Émile Laurent vous tiendra informé d'ici la fin de la journée. Agent (R. Gupta): Nous vous tiendrons informé via votre moyen de contact préféré. Vous pouvez mentionner le numéro de ticket dans toute réponse."
CFA-2025-0142,7/31/2025 17:09,CUST-24948,English,Chat,Mobile App Bug,Medium,App crashes on portfolio view on iOS.,B. Kim,Louise Garnier,Digital Platforms – Mobile,5,1437,5,Positive,Excellent,Resolved,Contoso Financial Advisors,0,Resolved; follow-up scheduled.,"Agent (B. Kim): You're connected with Contoso Support. Customer: The app crashes on portfolio view. Agent (B. Kim): Could you share the exact time it occurred and any error message? Customer: Sure, I can provide that. "
CFA-2025-0143,6/11/2025 15:04,CUST-80349,Spanish,Phone,Account Access,Medium,No puedo iniciar sesión; la MFA no funciona.,J. Chen,Grace Lee,Client Access Support,8,214,3,Positive,Average,Resolved,Contoso Financial Advisors,0,Resuelto; seguimiento programado.,"Cliente: Claro, puedo proporcionarlo. Agent (J. Chen): Estoy revisando los registros y la política de permisos de su cuenta. Agent (J. Chen): He aplicado una solución y validado el resultado. Recibirá un correo con detalles, y su asesor/a Grace Lee hará seguimiento durante 24 horas. Agent (J. Chen): ¿Hay algo más en lo que pueda ayudarle hoy? También recibirá una encuesta—su opinión nos ayuda mucho."
CFA-2025-0144,5/24/2025 16:00,CUST-81964,French,Chat,Advisory Appointment,Medium,Besoin de reprogrammer avec le conseiller ; calendrier non synchronisé.,R. Gupta,Tomás Herrera,Advisory Services – Scheduling,3,181,4,Positive,Excellent,Resolved,Contoso Financial Advisors,0,Résolu ; suivi planifié.,"Client : Oui, je peux fournir ces informations. Agent (R. Gupta): Je consulte les journaux et la politique des autorisations de votre compte. Agent (R. Gupta): J'ai appliqué un correctif et validé le résultat. Vous recevrez un e-mail détaillé, et votre conseiller/ère Tomás Herrera assurera un suivi pendant 24 heures. Agent (R. Gupta): Puis-je vous aider avec autre chose aujourd'hui ? Vous recevrez aussi un sondage—votre avis nous aide beaucoup."
